Dependency=Electric Vehicle Charger	Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=Tenure	Dependency=Vintage ACS	Option=No	Option=Yes	Option=Void	source_count	source_weight	sampling_probability
None	300-400%	Multi-Family with 5+ Units	Renter	2000-09	0.879609	0.120391	0	1.94137	13104	0.00215697
None	300-400%	Multi-Family with 5+ Units	Renter	2010s	0.896075	0.103925	0	1.95256	11627.4	0.00132959
None	300-400%	Multi-Family with 5+ Units	Renter	<1940	0.873534	0.126466	0	1.70079	9339.4	0.00143892
None	300-400%	Single-Family Attached	Not Available	1940-59	0	0	1	3.89437	6164.57	0
None	300-400%	Single-Family Attached	Not Available	1960-79	0	0	1	4.6498	13371.4	0
None	300-400%	Single-Family Attached	Not Available	1980-99	0	0	1	7.12448	20085.5	0
None	300-400%	Single-Family Attached	Not Available	2000-09	0	0	1	4.25906	10980.1	0
None	300-400%	Single-Family Attached	Not Available	2010s	0	0	1	2.51376	5478.87	0
None	300-400%	Single-Family Attached	Not Available	<1940	0	0	1	2.8003	7071.43	0
None	300-400%	Single-Family Attached	Owner	1940-59	0.590633	0.409367	0	1.5617	2426.94	0.000482141
None	300-400%	Single-Family Attached	Owner	1960-79	0.470482	0.529518	0	1.86463	5264.22	0.000895764
None	300-400%	Single-Family Attached	Owner	1980-99	0.374239	0.625761	0	2.85702	7907.48	0.00145745
None	300-400%	Single-Family Attached	Owner	2000-09	0.250153	0.749847	0	1.70794	4322.76	0.000770624
None	300-400%	Single-Family Attached	Owner	2010s	0.149103	0.850897	0	1.00805	2156.99	0.000212881
None	300-400%	Single-Family Attached	Owner	<1940	0.63719	0.36281	0	1.12296	2783.97	0.000521065
None	300-400%	Single-Family Attached	Renter	1940-59	0.696212	0.303788	0	0.523586	855.608	0.00028207
None	300-400%	Single-Family Attached	Renter	1960-79	0.585291	0.414709	0	0.625151	1855.88	0.000547626
None	300-400%	Single-Family Attached	Renter	1980-99	0.48717	0.51283	0	0.957864	2787.75	0.000831248
None	300-400%	Single-Family Attached	Renter	2000-09	0.346364	0.653636	0	0.572617	1523.97	0.000480036
None	300-400%	Single-Family Attached	Renter	2010s	0.217735	0.782265	0	0.337967	760.436	0.000161873
None	300-400%	Single-Family Attached	Renter	<1940	0.736125	0.263875	0	0.376491	981.475	0.000292785
None	300-400%	Single-Family Detached	Not Available	1940-59	0	0	1	44.0504	111784	0
None	300-400%	Single-Family Detached	Not Available	1960-79	0	0	1	41.2373	153143	0
None	300-400%	Single-Family Detached	Not Available	1980-99	0	0	1	40.3176	157721	0
None	300-400%	Single-Family Detached	Not Available	2000-09	0	0	1	23.939	81142.2	0
None	300-400%	Single-Family Detached	Not Available	2010s	0	0	1	13.9847	44906.4	0
None	300-400%	Single-Family Detached	Not Available	<1940	0	0	1	25.8325	79862.4	0
None	300-400%	Single-Family Detached	Owner	1940-59	0.293138	0.706862	0	37.2635	93780.1	0.0126183
None	300-400%	Single-Family Detached	Owner	1960-79	0.202793	0.797207	0	34.8837	128478	0.0171211
None	300-400%	Single-Family Detached	Owner	1980-99	0.142496	0.857504	0	34.1057	132318	0.0151232
None	300-400%	Single-Family Detached	Owner	2000-09	0.118241	0.881759	0	20.2506	68073.6	0.00850082
None	300-400%	Single-Family Detached	Owner	2010s	0.0971919	0.902808	0	11.83	37673.8	0.00251006
None	300-400%	Single-Family Detached	Owner	<1940	0.312042	0.687958	0	21.8524	66999.9	0.00841402
None	300-400%	Single-Family Detached	Renter	1940-59	0.524573	0.475427	0	0.283038	789.917	0.00225055
None	300-400%	Single-Family Detached	Renter	1960-79	0.40363	0.59637	0	0.264963	1082.18	0.00299623
None	300-400%	Single-Family Detached	Renter	1980-99	0.306583	0.693417	0	0.259053	1114.53	0.00288561
None	300-400%	Single-Family Detached	Renter	2000-09	0.262962	0.737038	0	0.153816	573.389	0.00179237
None	300-400%	Single-Family Detached	Renter	2010s	0.222656	0.777344	0	0.0898562	317.33	0.00054469
None	300-400%	Single-Family Detached	Renter	<1940	0.546856	0.453144	0	0.165982	564.346	0.00138353
None	400%+	Mobile Home	Not Available	1940-59	0	0	1	0.229034	981.737	0
None	400%+	Mobile Home	Not Available	1960-79	0	0	1	1.86182	8716.38	0
None	400%+	Mobile Home	Not Available	1980-99	0	0	1	3.21386	16685.6	0
None	400%+	Mobile Home	Not Available	2000-09	0	0	1	1.17472	4999.62	0
None	400%+	Mobile Home	Not Available	2010s	0	0	1	0.664937	3244.17	0
None	400%+	Mobile Home	Not Available	<1940	0	0	1	0.0738819	349.342	0
None	400%+	Mobile Home	Owner	1940-59	0.397711	0.602289	0	0.189128	814.351	0.000108229
None	400%+	Mobile Home	Owner	1960-79	0.279161	0.720839	0	1.53743	7230.23	0.00134621
None	400%+	Mobile Home	Owner	1980-99	0.278639	0.721361	0	2.65389	13840.7	0.00349695
None	400%+	Mobile Home	Owner	2000-09	0.343582	0.656418	0	0.970043	4147.18	0.00138325
None	400%+	Mobile Home	Owner	2010s	0.215569	0.784431	0	0.549081	2691.04	0.00048626
None	400%+	Mobile Home	Owner	<1940	0.413516	0.586484	0	0.061009	289.779	5.41182e-05
None	400%+	Mobile Home	Renter	1940-59	0.733347	0.266653	0	0.00190745	7.81679	2.4792e-05
None	400%+	Mobile Home	Renter	1960-79	0.61729	0.38271	0	0.0155057	69.4016	0.000319024
None	400%+	Mobile Home	Renter	1980-99	0.616675	0.383325	0	0.0267658	132.854	0.000716994
None	400%+	Mobile Home	Renter	2000-09	0.685532	0.314468	0	0.00978337	39.808	0.000255
None	400%+	Mobile Home	Renter	2010s	0.5337	0.4663	0	0.00553776	25.8308	0.000104306
None	400%+	Mobile Home	Renter	<1940	0.745971	0.254029	0	0.000615306	2.78153	1.00248e-05
None	400%+	Multi-Family with 2 - 4 Units	Not Available	1940-59	0	0	1	7.87504	28975.4	0
None	400%+	Multi-Family with 2 - 4 Units	Not Available	1960-79	0	0	1	7.22709	54677.6	0
None	400%+	Multi-Family with 2 - 4 Units	Not Available	1980-99	0	0	1	6.23025	48858	0
None	400%+	Multi-Family with 2 - 4 Units	Not Available	2000-09	0	0	1	2.24289	14753.8	0
None	400%+	Multi-Family with 2 - 4 Units	Not Available	2010s	0	0	1	1.5451	8832.9	0
None	400%+	Multi-Family with 2 - 4 Units	Not Available	<1940	0	0	1	6.00596	34594.4	0
None	400%+	Multi-Family with 2 - 4 Units	Owner	1940-59	0.638974	0.361026	0	0.348755	1321.04	0.000921254
None	400%+	Multi-Family with 2 - 4 Units	Owner	1960-79	0.665223	0.334777	0	0.32006	2492.86	0.00123871
None	400%+	Multi-Family with 2 - 4 Units	Owner	1980-99	0.681641	0.318359	0	0.275914	2227.53	0.00102795
None	400%+	Multi-Family with 2 - 4 Units	Owner	2000-09	0.604338	0.395662	0	0.0993291	672.655	0.000410456
None	400%+	Multi-Family with 2 - 4 Units	Owner	2010s	0.614912	0.385088	0	0.0684267	402.709	0.000151318
None	400%+	Multi-Family with 2 - 4 Units	Owner	<1940	0.616983	0.383017	0	0.265981	1577.23	0.00209858
None	400%+	Multi-Family with 2 - 4 Units	Renter	1940-59	0.736677	0.263323	0	4.90895	17922.6	0.0018709
None	400%+	Multi-Family with 2 - 4 Units	Renter	1960-79	0.758507	0.241493	0	4.50505	33820.6	0.00295747
None	400%+	Multi-Family with 2 - 4 Units	Renter	1980-99	0.771918	0.228082	0	3.88366	30221	0.00269225
None	400%+	Multi-Family with 2 - 4 Units	Renter	2000-09	0.707117	0.292883	0	1.39812	9125.92	0.000927875
None	400%+	Multi-Family with 2 - 4 Units	Renter	2010s	0.716234	0.283766	0	0.963149	5463.56	0.000437756
None	400%+	Multi-Family with 2 - 4 Units	Renter	<1940	0.71801	0.28199	0	3.74385	21398.2	0.00375089
None	400%+	Multi-Family with 5+ Units	Not Available	1940-59	0	0	1	29.4168	121272	0
None	400%+	Multi-Family with 5+ Units	Not Available	1960-79	0	0	1	45.1638	367081	0
None	400%+	Multi-Family with 5+ Units	Not Available	1980-99	0	0	1	41.0093	354567	0
None	400%+	Multi-Family with 5+ Units	Not Available	2000-09	0	0	1	23.252	178738	0
None	400%+	Multi-Family with 5+ Units	Not Available	2010s	0	0	1	23.386	158598	0
None	400%+	Multi-Family with 5+ Units	Not Available	<1940	0	0	1	20.3706	127389	0
None	400%+	Multi-Family with 5+ Units	Owner	1940-59	0.715633	0.284367	0	1.48349	6781.61	0.00102539
None	400%+	Multi-Family with 5+ Units	Owner	1960-79	0.719833	0.280167	0	2.27761	20527.4	0.00287903
None	400%+	Multi-Family with 5+ Units	Owner	1980-99	0.721251	0.278749	0	2.06809	19827.6	0.0026706
None	400%+	Multi-Family with 5+ Units	Owner	2000-09	0.719255	0.280745	0	1.1726	9995.12	0.00150315
None	400%+	Multi-Family with 5+ Units	Owner	2010s	0.751455	0.248545	0	1.17935	8868.87	0.000828785
None	400%+	Multi-Family with 5+ Units	Owner	<1940	0.707775	0.292225	0	1.02729	7123.68	0.00159107
None	400%+	Multi-Family with 5+ Units	Renter	1940-59	0.875714	0.124286	0	17.6706	70698.1	0.00304572
None	400%+	Multi-Family with 5+ Units	Renter	1960-79	0.877953	0.122047	0	27.1298	213997	0.00974719
None	400%+	Multi-Family with 5+ Units	Renter	1980-99	0.878706	0.121294	0	24.6342	206702	0.0110954
None	400%+	Multi-Family with 5+ Units	Renter	2000-09	0.877646	0.122354	0	13.9674	104199	0.00586292
None	400%+	Multi-Family with 5+ Units	Renter	2010s	0.894348	0.105652	0	14.0479	92457.7	0.00439369
None	400%+	Multi-Family with 5+ Units	Renter	<1940	0.871485	0.128515	0	12.2366	74264.1	0.00415791
None	400%+	Single-Family Attached	Not Available	1940-59	0	0	1	32.9683	69991.6	0
None	400%+	Single-Family Attached	Not Available	1960-79	0	0	1	39.3635	151817	0
None	400%+	Single-Family Attached	Not Available	1980-99	0	0	1	60.3133	228047	0
None	400%+	Single-Family Attached	Not Available	2000-09	0	0	1	36.0556	124666	0
None	400%+	Single-Family Attached	Not Available	2010s	0	0	1	21.2805	62206.2	0
None	400%+	Single-Family Attached	Not Available	<1940	0	0	1	23.7063	80287.9	0
None	400%+	Single-Family Attached	Owner	1940-59	0.466174	0.533826	0	19.9014	43292.4	0.00164816
None	400%+	Single-Family Attached	Owner	1960-79	0.349712	0.650288	0	23.7618	93904.5	0.00321168
None	400%+	Single-Family Attached	Owner	1980-99	0.265774	0.734226	0	36.4082	141056	0.00579188
None	400%+	Single-Family Attached	Owner	2000-09	0.167996	0.832004	0	21.765	77110.4	0.00336371
None	400%+	Single-Family Attached	Owner	2010s	0.09589	0.90411	0	12.846	38476.8	0.00126624
None	400%+	Single-Family Attached	Owner	<1940	0.515268	0.484732	0	14.3103	49661	0.00210007
None	400%+	Single-Family Attached	Renter	1940-59	0.608809	0.391191	0	1.63642	3191.23	0.000526672
None	400%+	Single-Family Attached	Renter	1960-79	0.48938	0.51062	0	1.95385	6922.03	0.00109474
None	400%+	Single-Family Attached	Renter	1980-99	0.392135	0.607865	0	2.99371	10397.7	0.00189058
None	400%+	Single-Family Attached	Renter	2000-09	0.264624	0.735376	0	1.78966	5684.09	0.00122286
None	400%+	Single-Family Attached	Renter	2010s	0.158968	0.841032	0	1.05628	2836.26	0.000452368
None	400%+	Single-Family Attached	Renter	<1940	0.654507	0.345493	0	1.17669	3660.69	0.000634085
None	400%+	Single-Family Detached	Not Available	1940-59	0	0	1	362.678	1.33791e+06	0
None	400%+	Single-Family Detached	Not Available	1960-79	0	0	1	339.517	1.83292e+06	0
None	400%+	Single-Family Detached	Not Available	1980-99	0	0	1	331.944	1.88771e+06	0
None	400%+	Single-Family Detached	Not Available	2000-09	0	0	1	197.096	971167	0
None	400%+	Single-Family Detached	Not Available	2010s	0	0	1	115.139	537471	0
None	400%+	Single-Family Detached	Not Available	<1940	0	0	1	212.685	955849	0
None	400%+	Single-Family Detached	Owner	1940-59	0.234978	0.765022	0	324.142	1.19312e+06	0.0378284
None	400%+	Single-Family Detached	Owner	1960-79	0.158538	0.841462	0	303.442	1.63456e+06	0.0554004
None	400%+	Single-Family Detached	Owner	1980-99	0.10959	0.89041	0	296.674	1.68342e+06	0.064276
None	400%+	Single-Family Detached	Owner	2000-09	0.090346	0.909654	0	176.153	866066	0.0404959
None	400%+	Single-Family Detached	Owner	2010s	0.0738469	0.926153	0	102.905	479306	0.0138289
None	400%+	Single-Family Detached	Owner	<1940	0.251465	0.748535	0	190.086	852407	0.0264254
None	400%+	Single-Family Detached	Renter	1940-59	0.457868	0.542132	0	1.08151	4144.76	0.00394199
None	400%+	Single-Family Detached	Renter	1960-79	0.341264	0.658736	0	1.01245	5678.3	0.00531068
None	400%+	Single-Family Detached	Renter	1980-99	0.252854	0.747146	0	0.989865	5848.02	0.00577954
None	400%+	Single-Family Detached	Renter	2000-09	0.214513	0.785487	0	0.587743	3008.62	0.00395769
None	400%+	Single-Family Detached	Renter	2010s	0.179821	0.820179	0	0.343348	1665.06	0.00132489
None	400%+	Single-Family Detached	Renter	<1940	0.480179	0.519821	0	0.634231	2961.17	0.00240242
None	Not Available	Mobile Home	Not Available	1940-59	0.626904	0.373096	0	14.6505	95272	0.000236424
None	Not Available	Mobile Home	Not Available	1960-79	0.496336	0.503664	0	119.094	845875	0.00343192
None	Not Available	Mobile Home	Not Available	1980-99	0.495687	0.504313	0	205.58	1.61924e+06	0.00668597
None	Not Available	Mobile Home	Not Available	2000-09	0.571163	0.428837	0	75.1429	485185	0.00209333
None	Not Available	Mobile Home	Not Available	2010s	0.411514	0.588486	0	42.5337	314828	0.00062413
None	Not Available	Mobile Home	Not Available	<1940	0.642107	0.357893	0	4.72597	33901.7	7.67291e-05
None	Not Available	Mobile Home	Owner	1940-59	0	0	1	9.07457	59098.1	0
None	Not Available	Mobile Home	Owner	1960-79	0	0	1	73.7675	524704	0
None	Not Available	Mobile Home	Owner	1980-99	0	0	1	127.337	1.00443e+06	0
None	Not Available	Mobile Home	Owner	2000-09	0	0	1	46.5438	300964	0
None	Not Available	Mobile Home	Owner	2010s	0	0	1	26.3455	195291	0
None	Not Available	Mobile Home	Owner	<1940	0	0	1	2.92728	21029.5	0
None	Not Available	Mobile Home	Renter	1940-59	0	0	1	0.664534	4298.19	0
None	Not Available	Mobile Home	Renter	1960-79	0	0	1	5.40202	38161.6	0
None	Not Available	Mobile Home	Renter	1980-99	0	0	1	9.32491	73051.9	0
None	Not Available	Mobile Home	Renter	2000-09	0	0	1	3.40842	21889.1	0
None	Not Available	Mobile Home	Renter	2010s	0	0	1	1.92929	14203.5	0
None	Not Available	Mobile Home	Renter	<1940	0	0	1	0.214366	1529.47	0
None	Not Available	Multi-Family with 2 - 4 Units	Not Available	1940-59	0.767556	0.232444	0	140.776	657796	0.00179945
None	Not Available	Multi-Family with 2 - 4 Units	Not Available	1960-79	0.787564	0.212436	0	129.193	1.24128e+06	0.00291642
None	Not Available	Multi-Family with 2 - 4 Units	Not Available	1980-99	0.799787	0.200213	0	111.374	1.10917e+06	0.00257634
None	Not Available	Multi-Family with 2 - 4 Units	Not Available	2000-09	0.74024	0.25976	0	40.0945	334939	0.000896587
None	Not Available	Multi-Family with 2 - 4 Units	Not Available	2010s	0.748692	0.251308	0	27.6206	200523	0.000366808
None	Not Available	Multi-Family with 2 - 4 Units	Not Available	<1940	0.750336	0.249664	0	107.364	785358	0.00329423
None	Not Available	Multi-Family with 2 - 4 Units	Owner	1940-59	0	0	1	2.05532	9666.96	0
None	Not Available	Multi-Family with 2 - 4 Units	Owner	1960-79	0	0	1	1.88621	18241.9	0
None	Not Available	Multi-Family with 2 - 4 Units	Owner	1980-99	0	0	1	1.62604	16300.3	0
None	Not Available	Multi-Family with 2 - 4 Units	Owner	2000-09	0	0	1	0.585375	4922.27	0
None	Not Available	Multi-Family with 2 - 4 Units	Owner	2010s	0	0	1	0.403259	2946.89	0
None	Not Available	Multi-Family with 2 - 4 Units	Owner	<1940	0	0	1	1.56751	11541.6	0
None	Not Available	Multi-Family with 2 - 4 Units	Renter	1940-59	0	0	1	108.811	507978	0
None	Not Available	Multi-Family with 2 - 4 Units	Renter	1960-79	0	0	1	99.8585	958571	0
None	Not Available	Multi-Family with 2 - 4 Units	Renter	1980-99	0	0	1	86.0849	856547	0
None	Not Available	Multi-Family with 2 - 4 Units	Renter	2000-09	0	0	1	30.9906	258654	0
None	Not Available	Multi-Family with 2 - 4 Units	Renter	2010s	0	0	1	21.3491	154853	0
None	Not Available	Multi-Family with 2 - 4 Units	Renter	<1940	0	0	1	82.9859	606486	0
None	Not Available	Multi-Family with 5+ Units	Not Available	1940-59	0.853739	0.146261	0	196.519	985960	0.0019351
None	Not Available	Multi-Family with 5+ Units	Not Available	1960-79	0.856308	0.143692	0	301.718	2.98442e+06	0.00765114
None	Not Available	Multi-Family with 5+ Units	Not Available	1980-99	0.857173	0.142827	0	273.963	2.88268e+06	0.00840392
None	Not Available	Multi-Family with 5+ Units	Not Available	2000-09	0.855956	0.144044	0	155.335	1.45316e+06	0.00377609
None	Not Available	Multi-Family with 5+ Units	Not Available	2010s	0.875197	0.124803	0	156.231	1.28942e+06	0.00197341
None	Not Available	Multi-Family with 5+ Units	Not Available	<1940	0.848891	0.151109	0	136.086	1.03569e+06	0.00213945
None	Not Available	Multi-Family with 5+ Units	Owner	1940-59	0	0	1	3.81389	19222.4	0
None	Not Available	Multi-Family with 5+ Units	Owner	1960-79	0	0	1	5.85549	58184.6	0
None	Not Available	Multi-Family with 5+ Units	Owner	1980-99	0	0	1	5.31685	56201.2	0
None	Not Available	Multi-Family with 5+ Units	Owner	2000-09	0	0	1	3.01462	28331.1	0
None	Not Available	Multi-Family with 5+ Units	Owner	2010s	0	0	1	3.032	25138.7	0
None	Not Available	Multi-Family with 5+ Units	Owner	<1940	0	0	1	2.64105	20192	0
None	Not Available	Multi-Family with 5+ Units	Renter	1940-59	0	0	1	145.579	729846	0
None	Not Available	Multi-Family with 5+ Units	Renter	1960-79	0	0	1	223.509	2.20918e+06	0
None	Not Available	Multi-Family with 5+ Units	Renter	1980-99	0	0	1	202.949	2.13387e+06	0
None	Not Available	Multi-Family with 5+ Units	Renter	2000-09	0	0	1	115.07	1.07569e+06	0
None	Not Available	Multi-Family with 5+ Units	Renter	2010s	0	0	1	115.734	954480	0
None	Not Available	Multi-Family with 5+ Units	Renter	<1940	0	0	1	100.811	766660	0
None	Not Available	Single-Family Attached	Not Available	1940-59	0.6284	0.3716	0	145.036	367471	0.000717772
None	Not Available	Single-Family Attached	Not Available	1960-79	0.51014	0.48986	0	173.17	797072	0.00106035
None	Not Available	Single-Family Attached	Not Available	1980-99	0.412098	0.587902	0	265.334	1.1973e+06	0.00163506
None	Not Available	Single-Family Attached	Not Available	2000-09	0.281098	0.718902	0	158.618	654522	0.000937836
None	Not Available	Single-Family Attached	Not Available	2010s	0.170388	0.829612	0	93.6187	326596	0.000291697
None	Not Available	Single-Family Attached	Not Available	<1940	0.673039	0.326961	0	104.29	421529	0.00099199
None	Not Available	Single-Family Attached	Owner	1940-59	0	0	1	57.2759	141584	0
None	Not Available	Single-Family Attached	Owner	1960-79	0	0	1	68.3863	307108	0
None	Not Available	Single-Family Attached	Owner	1980-99	0	0	1	104.782	461312	0
None	Not Available	Single-Family Attached	Owner	2000-09	0	0	1	62.6395	252184	0
None	Not Available	Single-Family Attached	Owner	2010s	0	0	1	36.9707	125836	0
None	Not Available	Single-Family Attached	Owner	<1940	0	0	1	41.185	162413	0
None	Not Available	Single-Family Attached	Renter	1940-59	0	0	1	20.0119	52861.6	0
None	Not Available	Single-Family Attached	Renter	1960-79	0	0	1	23.8938	114661	0
None	Not Available	Single-Family Attached	Renter	1980-99	0	0	1	36.6104	172234	0
None	Not Available	Single-Family Attached	Renter	2000-09	0	0	1	21.8859	94154.7	0
None	Not Available	Single-Family Attached	Renter	2010s	0	0	1	12.9174	46981.6	0
None	Not Available	Single-Family Attached	Renter	<1940	0	0	1	14.3898	60637.9	0
None	Not Available	Single-Family Detached	Not Available	1940-59	0.359499	0.640501	0	1294.47	5.70945e+06	0.0117929
None	Not Available	Single-Family Detached	Not Available	1960-79	0.256112	0.743888	0	1211.8	7.82191e+06	0.016391
None	Not Available	Single-Family Detached	Not Available	1980-99	0.183613	0.816387	0	1184.77	8.05571e+06	0.0157747
None	Not Available	Single-Family Detached	Not Available	2000-09	0.153613	0.846387	0	703.472	4.1444e+06	0.00924473
None	Not Available	Single-Family Detached	Not Available	2010s	0.127175	0.872825	0	410.955	2.29363e+06	0.00274979
None	Not Available	Single-Family Detached	Not Available	<1940	0.38038	0.61962	0	759.114	4.07904e+06	0.00905168
None	Not Available	Single-Family Detached	Owner	1940-59	0	0	1	1038.96	4.52278e+06	0
None	Not Available	Single-Family Detached	Owner	1960-79	0	0	1	972.605	6.19619e+06	0
None	Not Available	Single-Family Detached	Owner	1980-99	0	0	1	950.913	6.38139e+06	0
None	Not Available	Single-Family Detached	Owner	2000-09	0	0	1	564.615	3.28302e+06	0
None	Not Available	Single-Family Detached	Owner	2010s	0	0	1	329.837	1.81692e+06	0
None	Not Available	Single-Family Detached	Owner	<1940	0	0	1	609.274	3.23124e+06	0
None	Not Available	Single-Family Detached	Renter	1940-59	0	0	1	13.9819	69043.5	0
None	Not Available	Single-Family Detached	Renter	1960-79	0	0	1	13.089	94589.1	0
None	Not Available	Single-Family Detached	Renter	1980-99	0	0	1	12.797	97416.4	0
None	Not Available	Single-Family Detached	Renter	2000-09	0	0	1	7.59838	50117.6	0
None	Not Available	Single-Family Detached	Renter	2010s	0	0	1	4.43883	27736.5	0
None	Not Available	Single-Family Detached	Renter	<1940	0	0	1	8.19938	49327.2	0
# Created by: sources\recs\recs2020\tsv_maker.py
# Description: The unit has an outlet within 20 feet of vehicle parking.
# Source: Constructed using U.S. EIA 2020 Residential Energy Consumption Survey (RECS) microdata.
